Open,High,Low,Close,Price_5,Price_10,Price_20,Price_60,Price_120,Volume,Volume_5,Volume_10,Volume_20,Volume_60,Volume_120,Volume Ratio,OBV,MACD,MACD_Signal,Momentum,Momentum_Signal,William_R,William_D,Psychology,Psychology_Signal,MFI,MFI_Signal,RSI,RSI_Signal,
56600,56700,53200,53800,56140,57090,50760,38229.17,43503.33,299253,315292.2,1016888.1,654778.65,455100.08,280471.36,226.32,7923409,4717.08,4826.54,10250,10946.31,-0.5423,-0.4846,0.5,0.5856,78.54,78.52,0.6505,0.6686,
54300,59700,53800,57000,56140,57570,51195,38612.5,43565.42,901585,383726.2,834015.8,682947.75,467716.08,287508.59,271.68,8824994,4585.84,4778.4,14950,11747.05,-0.4192,-0.4519,0.5,0.5749,81.15,79.05,0.7091,0.6767,
58400,58700,55500,56800,56160,57950,51770,39028.33,43638.33,235538,368034.2,743713.4,661944.85,469144.93,289102.16,306.75,8589456,4414.8,4705.68,14250,12247.64,-0.4294,-0.4407,0.4,0.553,82.29,79.69,0.701,0.6815,
57100,57800,55700,56000,55940,57370,52362.5,39398.33,43705.42,163987,360504.2,472355.9,649301.55,468832.07,290186.43,332.59,8425469,4166.66,4597.87,12200,12238.11,-0.5021,-0.4714,0.3,0.5214,80.98,79.95,0.6743,0.6801,
56800,56900,55500,56100,55940,56600,52877.5,39794.17,43771.25,109261,341924.8,364291.7,639052.15,468196.3,290859.45,325.76,8534730,3932.74,4464.85,11900,12170.49,-0.5175,-0.4945,0.3,0.4937,79.77,79.91,0.6715,0.6784,
57100,59800,56800,58000,56780,56460,53547.5,40263.33,43858.75,543298,390733.8,353013,656120.1,474465.7,294723.53,368.66,9078028,3856.23,4343.12,5800,10896.39,-0.6111,-0.5528,0.4,0.482,75.91,79.11,0.6014,0.663,
58500,58500,56000,56100,56600,56370,54175,40713.33,43919.17,265899,263596.6,323661.4,659930.9,474652.62,296412.43,358.89,8812129,3600.77,4194.65,3100,9337.11,-0.7284,-0.6406,0.4,0.4718,70.65,77.42,0.5522,0.6408,
52600,57200,52400,56700,56580,56370,54907.5,41198.33,43992.5,239657,264420.4,316227.3,662919.05,476546.85,297853.92,391.72,9051786,3407.45,4037.21,-5100,6449.69,-0.7226,-0.6816,0.5,0.4753,53.45,72.63,0.3814,0.5889,
56200,57500,51600,51600,55700,55820,55360,41604.17,44017.92,240816,279786.2,320145.2,667724.5,478579.12,299433.17,354.68,8810970,2810.32,3791.83,-12200,2719.75,-1,-0.8408,0.4,0.4659,38.3,65.76,0.252,0.5215,
52400,54600,52400,53500,55180,55560,55845,42085.83,44064.58,143288,286591.6,314258.2,668026.3,478197.28,300262.46,354.88,8954258,2462.02,3525.87,-5900,995.8,-0.7935,-0.8171,0.5,0.4701,43.13,61.23,0.3665,0.4905,
52700,54000,51600,52100,54000,55390,56240,42612.5,44097.08,134448,204821.6,297777.7,657332.9,475919.82,300928.45,328.01,8819810,2049.4,3230.58,-4900,-183.36,-0.939,-0.8781,0.5,0.4739,47.97,58.58,0.3839,0.4692,
51900,52500,50200,50700,52920,54760,56165,43049.17,44114.58,156249,182891.6,223244.1,528629.95,474155.55,301801.19,227.54,8663561,1591.09,2902.68,-6000,-1346.69,-0.9479,-0.913,0.4,0.4646,50.16,56.9,0.3649,0.4483,
52100,52800,50500,52000,51980,54280,56115,43541.67,44131.25,153596,165679.4,215049.9,479381.65,474023.98,301110.57,197.03,8817157,1317.58,2585.66,-5100,-2097.35,-0.8125,-0.8627,0.5,0.4691,49.32,55.38,0.3896,0.4366,
51800,58400,50800,57100,53080,54390,55880,44097.5,44186.25,723778,262271.8,271029,371692.45,483543.27,306400.33,130.3,9540935,1495.12,2367.55,1000,-1477.88,-0.2812,-0.572,0.6,0.4854,60.12,56.33,0.5184,0.453,
58700,59000,55400,56500,53680,54430,55515,44616.67,44228.75,373645,308343.2,297467.4,330879.55,486290.77,308777.98,83.75,9167290,1569.31,2207.9,2700,-642.3,-0.3437,-0.4579,0.5,0.4872,67.59,58.58,0.5529,0.473,
57300,59900,56700,59900,55240,54620,55540,45185,44305.42,540189,389491.4,297156.5,325084.75,491472.52,312550.78,120.74,9707479,1880.78,2142.48,2900,66.16,0,-0.2289,0.5,0.4888,64.79,59.82,0.5564,0.4896,
58900,59300,57400,57600,56620,54770,55570,45713.33,44358.75,299535,418148.6,300520.1,312090.75,493444.42,314517.52,132.42,9407944,1919.9,2097.96,800,212.93,-0.2371,-0.233,0.5,0.4902,57.82,59.42,0.5144,0.4946,
58400,58900,55800,56700,57560,54770,55570,46220,44404.58,176587,422746.8,294213.1,305220.2,494730.8,315564.87,139.57,9231357,1856.88,2049.75,700,310.34,-0.3299,-0.2815,0.4,0.479,57.62,59.06,0.5125,0.4982,
55800,56600,53100,53600,56860,54970,55395,46660,44424.58,192774,316546,289408.9,304777.05,494786.98,316315.78,122.39,9038583,1539.05,1947.61,-2500,-251.73,-0.6495,-0.4655,0.4,0.4691,56.55,58.56,0.4595,0.4905,
54400,55300,52200,52800,56120,54900,55230,47072.5,44455.42,131530,268123,288233.1,301245.65,492462.33,316809.38,125.63,8907053,1208.68,1799.82,-5200,-1241.38,-0.732,-0.5987,0.3,0.448,48.12,56.47,0.4128,0.4749,
53100,54700,52500,52600,54660,54950,55170,47422.5,44457.92,97044,179494,284492.7,291135.2,485451.05,316677.78,135.92,8810009,920.11,1623.88,-3500,-1693.11,-0.7526,-0.6756,0.3,0.4295,50.51,55.28,0.4377,0.4675,
53000,53500,52400,53500,53840,55230,54995,47788.33,44487.5,67980,133183,275665.8,249454.95,481790.25,316612.31,102.15,8877989,755.34,1450.17,-3200,-1994.48,-0.6598,-0.6677,0.4,0.4258,53.08,54.84,0.4437,0.4627,
54100,54500,53100,53600,53220,55390,54835,48145,44495.83,67764,111418.4,267082.6,241066.25,480344.03,316509.48,115.96,8945753,625.61,1285.26,2000,-1195.59,-0.6495,-0.6586,0.4,0.4226,57.79,55.43,0.5427,0.4787,
53700,54200,52400,53300,53160,55010,54700,48502.5,44500,78451,88553.8,202549.9,236789.45,478813.53,316727.52,120.58,8867302,492.91,1126.79,-200,-996.47,-0.6804,-0.6695,0.3,0.4072,58.93,56.13,0.4954,0.4821,
53500,56900,53100,55900,53780,54950,54690,48918.33,44533.33,342511,130750,199436.5,248451.95,482390.87,319012.87,131.44,9209813,590.73,1019.58,3800,-37.18,-0.4124,-0.5409,0.4,0.4063,65.22,57.95,0.5826,0.5022,
55900,56900,55500,56500,54560,54610,54615,49327.5,44571.67,145896,140520.4,160007.2,228581.85,482304.43,319870.44,112.93,9355709,708.5,957.36,5800,1130.26,-0.3617,-0.4513,0.4,0.4055,69.47,60.25,0.6306,0.5279,
56800,56900,55500,56200,55100,54470,54620,49745.83,44607.5,95549,146034.2,139608.6,220064.35,481948.93,320350.78,122.67,9260160,768.77,919.64,4200,1744.21,-0.4066,-0.429,0.4,0.4048,66.18,61.44,0.5991,0.5421,
56300,56300,54400,55200,55420,54320,54545,50162.5,44627.5,144325,161346.4,136382.4,215297.75,482173.2,320947.68,103.02,9115835,727.46,881.21,-1900,1015.37,-0.6104,-0.5197,0.4,0.4042,54.04,59.96,0.4444,0.5226,
55000,57900,53900,57300,56220,54690,54830,50589.17,44668.33,249877,195631.6,142092.7,215750.8,483618.48,322655.7,129.51,9365712,854.32,875.83,800,972.29,-0.3377,-0.4287,0.5,0.4162,51.8,58.33,0.5215,0.5224,
57500,59400,57300,58000,56640,55210,55055,51037.5,44719.17,476642,222457.8,176603.9,232418.5,488632.68,326243.84,147.24,9842354,999.82,900.63,-1900,397.83,-0.1944,-0.3116,0.6,0.4392,50.46,56.75,0.4403,0.5059,
58600,58600,56600,56700,56680,55620,55285,51413.33,44768.33,156836,224645.8,182583.1,233537.9,480387.97,327076.79,145.5,9685518,998.71,920.24,-900,138.27,-0.375,-0.3433,0.6,0.4593,53.59,56.12,0.4698,0.4987,
56000,56400,55200,56100,56660,55880,55555,51787.5,44809.17,145833,234702.6,190368.4,233017.1,478963.87,327520.5,146.3,9539685,938.6,923.91,-600,-9.39,-0.4583,-0.4008,0.5,0.4644,54.36,55.77,0.4795,0.4949,
56300,56400,55300,55400,56700,56060,55725,52163.33,44854.17,78687,221575,191460.7,229271.65,476569.52,327719.34,132.67,9460998,824.97,904.13,1800,352.49,-0.5556,-0.4782,0.4,0.4563,56.97,56.01,0.5738,0.5106,
55900,56400,54600,55700,56380,56300,55655,52542.5,44916.67,87199,189039.4,192335.5,197442.7,476531.3,327703.96,100.37,9548197,750.47,873.4,2900,861.99,-0.5286,-0.5034,0.5,0.4618,57.96,56.4,0.6239,0.5333,
56400,56400,55100,55400,55860,56250,55600,52798.33,44975.83,79817,109674.4,166066.1,182751.3,437527.57,328025.04,117.95,9468380,659.62,830.64,2800,1249.59,-0.5714,-0.5374,0.4,0.4541,61.87,57.49,0.6186,0.5504,
55500,55900,54400,55200,55560,56120,55365,53038.33,45029.17,97045,97716.2,161181,160594.1,415008.97,328300.88,81.05,9371335,564.97,777.51,1700,1339.68,-0.6,-0.5687,0.3,0.4348,61.01,58.2,0.5766,0.5556,
55100,55100,53900,54600,55260,55960,55215,53183.33,45073.33,96047,87759,161230.8,150419.7,388325.62,328461.87,91.55,9275288,436.51,709.31,1000,1271.74,-0.6857,-0.6272,0.3,0.418,57.4,58.04,0.5431,0.5531,
54500,54600,52300,53000,54780,55740,55030,53312.5,45073.33,139430,99907.6,160741.3,148561.85,383651.7,328174.14,93.77,9135858,203.26,608.1,-300,957.39,-0.9014,-0.7643,0.3,0.4032,55.98,57.63,0.4884,0.5402,
52500,53900,52500,53000,54240,55310,55000,53460.83,45061.67,52960,93059.8,141049.6,141571.15,381075.28,327057.48,107.12,9135858,18.2,490.12,-2900,185.91,-0.9014,-0.8329,0.2,0.3778,47.37,55.58,0.3592,0.504,
53100,53100,51500,51900,53540,54700,54955,53559.17,45032.5,143461,105788.6,107731.5,142167.7,372364.82,327185.68,106.19,8992397,-214.75,349.14,-4600,-771.27,-0.9494,-0.8911,0.1,0.3431,40.48,52.56,0.287,0.4606,
51200,53000,51200,51900,52880,54220,54920,53616.67,45020.83,78262,102032,99874.1,141228.6,362380.82,326824.65,113.81,8992397,-394.82,200.35,-4300,-1477.02,-0.9146,-0.9029,0.1,0.3127,40.95,50.24,0.2952,0.4275,
51900,53000,51900,52500,52460,53860,54870,53686.67,45027.5,64853,95793.2,91776.1,141072.25,357824.98,326380.2,113.57,9057250,-483.53,63.58,-2700,-1721.61,-0.8415,-0.8722,0.2,0.2986,45.82,49.35,0.3663,0.4153,
52300,52600,51500,52300,52320,53550,54805,53803.33,45036.67,61940,80295.2,90101.4,140781.05,347930.72,326425.88,103.58,8995310,-563.48,-61.84,-5000,-2377.29,-0.8659,-0.869,0.2,0.2863,36.48,46.78,0.1951,0.3712,
52600,52600,50500,50900,51900,53070,54685,53915.83,45031.67,110192,91741.6,92400.7,142368.1,342819.7,326721.32,101.26,8885118,-731.38,-195.74,-7100,-3321.83,-0.9506,-0.9098,0.1,0.263,10.39,39.5,0.1011,0.3172,
51200,53000,50700,52000,51920,52730,54490,54019.17,45037.5,83874,79824.2,92806.4,129436.25,338980.12,326884.05,82.98,8968992,-766.84,-309.96,-4700,-3597.47,-0.7458,-0.8278,0.2,0.2551,17.21,35.04,0.2299,0.2998,
52100,53200,52000,52900,52120,52500,54310,54157.5,45063.33,73088,78789.4,90410.7,125795.85,336832.6,326219.02,77.83,9042080,-714.08,-390.79,-3200,-3517.97,-0.5932,-0.7105,0.3,0.2607,24.11,32.86,0.3222,0.3042,
53500,53700,52400,53100,52240,52350,54155,54316.67,45088.33,97461,85311,90552.1,125891.45,335295.57,326385.53,90.86,9139541,-648.66,-442.36,-2300,-3274.38,-0.5593,-0.6349,0.4,0.2781,31.51,32.59,0.3647,0.3163,
58000,66700,56200,66000,54980,53650,54695,54715.83,45220.83,3539965,780916,430605.6,295673.45,391296.75,355475.9,403.32,12679506,439.05,-266.08,10300,-559.5,-0.0432,-0.3391,0.5,0.3059,85.54,43.18,0.7441,0.4019,
68400,72800,66300,68300,58460,55180,55245,55145,45377.08,1349525,1028782.6,560262.1,350655.85,411377.05,366206.93,496.91,14029031,1469.71,81.08,12900,2132.4,-0.2018,-0.2704,0.6,0.3426,88.97,52.34,0.7792,0.4774,
69200,74000,66600,70900,62240,57080,55890,55596.67,45550.42,1221660,1256339.8,668082,387906.75,429450.52,375930.32,560.32,15250691,2467.87,558.44,15700,4845.92,-0.1319,-0.2012,0.7,0.3873,92.1,60.29,0.8078,0.5435,
69600,72000,67600,70500,65760,58940,56580,56035,45722.08,557600,1353242.2,716015.8,407944.95,432938.58,380206.79,417.81,14693091,3189.87,1084.72,15900,7056.73,-0.1489,-0.1751,0.7,0.4264,85.73,65.38,0.8142,0.5976,
70500,71400,69300,70700,69280,60760,57310,56343.33,45896.25,350082,1403766.4,744538.7,418157.4,393268.15,382803.88,484.91,15043173,3735.15,1614.81,17700,9185.39,-0.1404,-0.1577,0.7,0.4606,87.69,69.84,0.8703,0.6521,
71000,71000,65100,66300,69340,62160,57855,56565,46053.75,402702,776313.8,778614.9,434358.15,381003.82,385320.88,395.32,14640471,3768.79,2045.61,13300,10008.31,-0.3277,-0.2427,0.7,0.4905,83.66,72.6,0.735,0.6687,
66700,67100,61400,62100,68100,63280,58175,56570,46175.83,260093,558427.4,793605,443002.85,337379.33,386421.82,339.94,14380378,3417.16,2319.92,10200,10046.65,-0.5064,-0.3745,0.7,0.5167,82.26,74.54,0.6624,0.6675,
63800,73200,63700,71900,68300,65270,59000,56705,46389.58,1766019,667299.2,961819.5,527312.95,346981.27,400212.77,445.27,16146397,3884.49,2632.83,20000,12037.32,-0.0894,-0.232,0.7,0.5396,86.08,76.84,0.7427,0.6825,
70800,70900,66500,68900,67980,66870,59685,56863.33,46664.17,563625,668504.2,1010873.2,550641.95,345440.27,396114.85,358.73,15582772,3967.05,2899.68,16400,12909.85,-0.217,-0.2245,0.6,0.5472,81.2,77.72,0.6881,0.6836,
69800,70300,64600,66600,67160,68220,60285,57023.33,46934.17,342553,666998.4,1035382.4,562967.25,341825.9,395463.79,325.33,15240219,3803.05,3080.35,14300,13187.88,-0.3149,-0.2697,0.5,0.5413,78.95,77.96,0.6565,0.6782,
67200,69400,66000,67500,67400,68370,61010,57203.33,47204.58,247977,636053.4,706183.6,568394.6,340725.55,395510.74,353.31,15488196,3703.01,3204.88,16600,13870.31,-0.279,-0.2743,0.5,0.5361,80.06,78.38,0.6836,0.6793,
68700,69000,67200,68400,68660,68380,61780,57391.67,47482.08,180131,620061,589244.2,574753.15,340367.12,395950.96,363.27,15668327,3654.23,3294.75,16400,14376.25,-0.2545,-0.2644,0.5,0.5316,80.27,78.76,0.6822,0.6799,
68500,68500,66700,67700,67820,68060,62570,57585,47753.75,166406,300138.4,483718.8,575900.4,339771.25,396116.28,359.94,15501921,3518.53,3339.51,14800,14461,-0.2917,-0.2781,0.4,0.5151,78.95,78.8,0.6652,0.6769,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
