Open,High,Low,Close,Volume,Momentum
12650,12750,12650,12750,2587,200
12650,12700,12650,12650,1841,0
12700,12750,12650,12650,1521,-50
12650,12700,12650,12650,2452,0
12650,12700,12650,12650,1539,50
12650,12700,12650,12650,2640,50
12600,12700,12600,12650,1580,0
12650,12700,12600,12600,3421,-50
12750,12750,12650,12650,2402,50
12700,12750,12700,12700,1329,100
12750,12750,12600,12700,7572,0
12700,12750,12600,12700,11915,50
12650,12800,12650,12700,5496,50
12550,12700,12550,12650,6536,0
12700,12700,12550,12550,5337,-100
12650,12650,12650,12650,4371,0
12650,12700,12600,12700,5114,100
12600,12700,12600,12650,5908,50
12600,12700,12600,12600,7215,-50
12650,12700,12600,12600,5834,0
12650,12700,12650,12650,5360,0
12600,12700,12600,12650,5652,0
12600,12700,12600,12600,5744,0
12650,12650,12600,12600,2896,-50
12650,12700,12600,12700,3034,50
12650,12650,12600,12650,4085,0
12650,12700,12650,12650,3543,0
12650,12650,12650,12650,3612,0
12650,12700,12600,12650,5492,0
12600,12700,12600,12650,4073,-50
12600,12650,12600,12600,3195,-100
12650,12650,12600,12600,3123,-100
12600,12700,12600,12650,4304,-100
12650,12700,12600,12600,5088,-150
12650,12700,12650,12650,3191,-100
12600,12700,12600,12650,3406,-100
12600,12650,12600,12600,3381,-100
12650,12650,12600,12650,3429,-100
12650,12700,12650,12650,3141,-100
12650,12700,12650,12650,2731,-100
12650,12700,12650,12650,2532,-50
12650,12700,12650,12650,2679,-50
12700,12750,12600,12650,14684,-150
12700,12750,12700,12700,3977,-50
12700,12750,12700,12700,3075,-50
12750,12750,12700,12700,3316,-50
12750,12800,12750,12750,2065,-50
12750,12800,12700,12750,2312,-100
12750,12800,12750,12750,1272,-50
12700,12750,12700,12750,2629,-50
12750,12800,12700,12700,6577,-100
12700,12750,12700,12750,1664,-100
12750,12750,12700,12750,2266,-150
12700,12850,12700,12750,9269,-100
12700,12700,12700,12700,4702,-150
12750,12800,12700,12700,5201,-150
12750,12800,12700,12800,2137,-50
12750,12800,12700,12750,9099,-100
12750,12800,12700,12750,9844,-100
12800,12850,12750,12750,9382,-50
12850,12850,12800,12800,8718,-50
12800,12850,12800,12850,1960,0
12800,12850,12800,12800,2522,0
12800,12850,12800,12800,2115,0
12800,12900,12800,12800,2062,0
12800,12900,12800,12850,2469,50
12850,12900,12800,12900,3103,50
12850,12900,12850,12850,2012,0
12850,12900,12850,12850,2968,-50
12850,12900,12800,12850,1492,0
12850,12900,12800,12850,1594,0
12850,12900,12800,12850,1351,0
12850,12950,12800,12850,3754,-50
12800,12850,12800,12800,1274,-100
12850,12850,12800,12850,1891,-50
12800,12900,12800,12850,1275,-50
12800,12850,12800,12800,1697,-50
12800,12850,12800,12800,2209,-50
12800,12850,12800,12800,1577,-150
12850,12900,12800,12800,3180,0
12850,12950,12850,12850,2083,50
12850,12900,12850,12850,1554,50
12850,12900,12850,12900,3053,150
12850,12900,12850,12850,4183,50
12850,12900,12850,12850,2889,50
12900,13000,12850,12850,10303,100
12900,13000,12900,12900,5622,200
12900,12950,12900,12900,2536,200
12900,12950,12900,12900,3610,150
12900,12950,12850,12900,2804,150
12850,12950,12800,12850,3052,100
12950,12950,12850,12850,5877,100
12800,12950,12750,12950,10506,200
12800,12800,12800,12800,2559,50
12800,12800,12750,12800,1532,50
12750,12800,12700,12800,2697,50
12750,12800,12700,12750,23283,0
12750,12800,12700,12800,16684,50
12750,12800,12700,12800,12629,50
12700,12800,12700,12750,12361,0
12700,12800,12700,12700,9334,-50
12750,12800,12700,12700,11658,-50
12800,12800,12750,12750,4190,0
12750,12800,12750,12750,2611,0
12750,12800,12750,12750,2952,0
12750,12800,12750,12750,1084,0
12750,12800,12750,12750,1436,0
12750,12800,12750,12750,5509,0
12750,12800,12750,12750,1444,-50
12750,12800,12750,12750,1232,-100
12750,12800,12750,12750,1002,-100
12750,12800,12750,12750,1108,-100
12750,12800,12750,12750,1149,0
12750,12800,12750,12750,1213,50
12750,12800,12750,12750,1336,0
12750,12800,12750,12750,1170,0
12750,12800,12750,12750,1008,0
12800,12800,12750,12750,1188,-50
12750,12800,12750,12750,1824,-100
12750,12800,12750,12750,4044,-150
12750,12800,12750,12750,1219,-100
12800,12800,12750,12750,2142,-100
12850,12900,12800,12800,3776,-100
12850,12900,12850,12850,3656,-50
12850,12900,12850,12850,2194,-50
12750,12850,12700,12850,6423,-150
12700,12800,12700,12750,5260,-150
12750,12800,12700,12700,2573,-200
12800,12800,12750,12750,2239,-100
12750,12800,12700,12750,5302,-100
12800,12800,12750,12750,3833,-150
12800,12900,12750,12800,4442,-100
12850,12850,12850,12850,5860,-50
12850,12950,12850,12900,1955,-50
12850,12950,12850,12850,5446,-50
12850,12900,12850,12850,8029,0
12900,12950,12850,12900,8424,50
12900,12950,12850,12900,7707,50
12950,13000,12900,12900,8628,0
12900,13000,12900,13000,5946,150
12900,12950,12900,12900,2804,50
12900,12950,12850,12900,3648,0
12850,12950,12850,12850,3285,-50
12900,12900,12850,12850,5541,-100
12850,12950,12850,12900,3878,-50
12900,12950,12850,12900,3225,-50
12900,12950,12900,12900,2831,-50
12900,12950,12900,12950,3269,-50
12850,12950,12850,12900,4879,-100
12850,12900,12850,12850,4369,-150
12850,12900,12850,12850,3195,-150
12900,12950,12850,12850,3084,-100
12850,12900,12850,12900,5064,-100
12850,12900,12850,12850,2760,-200
12900,12950,12850,12850,8418,-100
12900,12950,12850,12900,11326,-150
13000,13000,12900,12900,8935,-300
12950,13000,12950,12950,3345,-250
12950,13000,12950,12950,2829,-300
12950,13000,12950,12950,3999,-300
13000,13050,12950,12950,12406,-300
13000,13050,13000,13000,2854,-250
13000,13050,13000,13000,2936,-300
13000,13050,13000,13000,3006,-200
12950,13050,12950,13000,1824,-200
13000,13000,12950,12950,5066,-250
13050,13100,12950,13000,11416,-300
12950,13100,12950,13050,2391,-150
13050,13050,12950,12950,16096,-300
13150,13200,13050,13050,8432,-200
13400,13450,13200,13200,12091,-100
13200,13200,13200,13200,7238,-100
13250,13300,13200,13250,5607,-50
13250,13300,13200,13250,6167,-50
13300,13300,13200,13250,7017,-50
13250,13300,13250,13250,7232,0
13250,13300,13200,13300,7255,50
13200,13300,13200,13200,7436,0
13200,13300,13200,13200,6933,0
13250,13300,13200,13200,10410,0
13200,13300,13200,13300,5911,50
13250,13300,13200,13200,5607,50
13250,13300,13200,13250,9633,100
13300,13350,13250,13250,7483,100
13250,13350,13250,13300,8333,150
13300,13350,13250,13300,7260,250
13300,13350,13300,13300,5918,150
13300,13350,13250,13300,7156,200
13250,13350,13250,13300,15160,150
13250,13300,13250,13250,6492,200
13250,13300,13200,13250,4827,200
13200,13250,13200,13200,4332,150
13200,13250,13200,13200,4472,150
13200,13250,13200,13200,4028,150
13200,13250,13150,13250,9521,200
13150,13200,13100,13150,3695,300
13100,13200,13100,13150,11831,300
13100,13150,13050,13150,8654,250
13050,13150,13050,13150,6728,250
13100,13150,13050,13050,9891,200
13100,13150,13100,13150,6433,300
13150,13150,13100,13100,3640,250
13050,13150,13050,13150,13110,250
13050,13100,13050,13050,5961,200
13050,13100,13050,13050,3367,150
13050,13100,13050,13050,4220,200
13050,13100,13050,13050,2179,200
13050,13100,13000,13050,4382,250
12850,13050,12850,13050,6972,300
12850,12900,12800,12850,4107,100
12850,12850,12850,12850,5327,50
12850,12950,12850,12900,4253,150
12850,12900,12850,12900,2698,150
12850,12900,12850,12850,2505,100
12900,12900,12850,12850,3652,50
12850,12900,12850,12850,4385,100
12850,12900,12850,12900,8345,150
12850,12900,12850,12850,3868,100
12850,12900,12850,12900,2404,150
12850,12900,12800,12850,6452,150
12800,12850,12800,12850,4061,150
12750,12850,12750,12800,4416,100
12750,12800,12750,12750,4006,0
12750,12800,12750,12750,1687,0
12800,12800,12750,12800,2759,100
12750,12800,12750,12750,2160,0
12800,12800,12750,12750,1897,100
12750,12800,12750,12750,1631,50
12750,12800,12750,12800,5599,100
12750,12800,12750,12750,2051,0
12750,12800,12750,12750,2456,100
12700,12800,12700,12750,4625,50
12700,12750,12700,12750,2881,100
12700,12750,12700,12700,1793,0
12700,12750,12700,12700,1850,-100
12750,12750,12700,12700,2757,-50
12750,12800,12700,12750,1493,-50
12700,12750,12700,12750,2393,0
12700,12750,12700,12700,1929,-50
12700,12750,12650,12750,1527,0
12700,12750,12650,12650,2035,-100
12650,12750,12650,12700,2539,0
12700,12750,12650,12700,4961,0
12650,12750,12650,12750,2978,0
12700,12750,12650,12650,2596,0
12700,12750,12650,12700,5311,0
12700,12750,12650,12650,6834,-150
12800,12850,12700,12700,8039,-150
12750,12850,12750,12800,4075,-50
12750,12750,12750,12750,3604,-100
12750,12800,12750,12800,6597,0
12750,12800,12750,12750,1914,-100
12750,12800,12750,12750,3910,-50
12750,12800,12700,12750,1466,-50
12700,12750,12700,12750,3485,-50
12700,12750,12700,12700,1340,-50
12700,12750,12700,12700,829,-50
12650,12750,12650,12750,1411,-50
12700,12750,12650,12650,20600,-150
12800,12800,12700,12700,23019,-150
12850,12850,12800,12800,4373,0
12850,12900,12850,12850,2062,0
12850,12900,12850,12850,860,50
12800,12900,12800,12850,1088,50
12850,12900,12800,12800,3377,-50
12800,12850,12800,12850,2666,0
12850,12850,12800,12800,1142,-50
12800,12850,12800,12800,1007,-50
12750,12850,12750,12800,1826,-100
12750,12800,12750,12750,2036,-150
12800,12850,12750,12750,2070,-150
12800,12850,12750,12800,11453,-50
12800,12850,12750,12800,6755,-100
12800,12850,12800,12850,2329,-150
12800,12850,12800,12800,1549,-200
12800,12850,12800,12850,822,-250
12800,12850,12800,12800,883,-250
12850,12900,12800,12800,860,-300
12850,12900,12850,12850,1964,-150
12800,12850,12800,12850,2545,-150
12850,12900,12800,12850,2723,-200
12900,12950,12800,12850,19401,-200
12900,12950,12900,12900,1271,-100
12900,12950,12900,12900,1729,-150
12850,12950,12850,12900,2240,-100
12850,12900,12800,12850,3843,-150
13000,13000,12800,12900,5808,-150
13050,13300,13000,13000,6114,0
13000,13000,13000,13000,3205,-50
13050,13100,13000,13100,2686,-50
13000,13100,13000,13050,3339,0
13050,13100,13000,13100,2856,-50
13050,13100,13000,13000,2735,-50
13050,13100,13000,13000,2882,-100
13100,13100,13000,13050,2245,-50
13000,13100,13000,13050,2650,-50
13000,13100,13000,13000,3269,-100
13050,13100,13000,13050,2812,-50
13050,13100,13000,13000,2605,-150
13000,13100,13000,13000,2005,-100
13050,13100,13000,13050,2817,-50
13050,13100,13000,13000,5047,-50
13100,13150,13050,13050,2790,-50
13050,13150,13050,13150,1991,100
13100,13150,13050,13050,1859,0
13050,13150,13050,13150,1521,50
13100,13150,13050,13050,2075,0
13100,13150,13050,13100,1812,50
13100,13150,13050,13100,2474,0
13100,13150,13100,13100,2276,0
13150,13150,13100,13100,1954,50
13100,13150,13100,13100,2433,0
13100,13150,13100,13150,2150,50
13100,13150,13100,13100,4347,200
13050,13150,13050,13100,2151,200
13150,13150,13050,13050,2661,100
13050,13150,13050,13100,3278,250
13050,13100,13050,13050,1775,200
13100,13100,13050,13050,2309,250
13050,13100,13050,13100,2194,350
13050,13100,13050,13050,2286,300
13050,13100,13000,13050,5633,250
13050,13100,13000,13100,5389,300
13050,13100,13000,13100,4065,250
13100,13100,13000,13050,6614,200
13100,13100,13000,13100,10025,300
12950,13100,12950,13100,9638,350
12900,12900,12900,12900,8054,100
12900,12950,12900,12900,4003,100
12850,12950,12850,12950,12452,200
12800,12900,12800,12850,7715,50
12850,12850,12800,12850,2896,100
12750,12850,12750,12800,4445,50
12750,12850,12750,12750,2058,0
12800,12850,12750,12750,2313,0
12800,12850,12800,12800,1034,50
12800,12850,12800,12800,776,0
12800,12850,12800,12850,2298,50
12800,12850,12800,12850,1170,0
12750,12850,12750,12800,1198,0
12800,12850,12750,12750,920,-50
12850,12850,12800,12800,2243,-50
12750,12800,12750,12800,769,-50
12750,12800,12750,12750,2261,-100
12800,12800,12750,12800,734,0
12750,12800,12750,12750,666,-50
12750,12800,12750,12750,1914,-50
12750,12800,12750,12750,954,-50
12750,12800,12750,12750,1059,-50
12800,12850,12750,12750,4406,-50
12850,12850,12800,12800,666,50
12800,12900,12800,12800,2812,50
12800,12850,12800,12850,1117,150
12800,12850,12800,12800,712,100
12850,12850,12800,12800,1784,100
12850,12900,12800,12850,2787,250
12850,12950,12850,12850,8880,200
12800,12900,12800,12850,2568,150
12800,12850,12800,12800,1843,100
12800,12850,12800,12800,726,150
12800,12850,12800,12800,1004,100
12800,12900,12800,12800,1979,50
12800,12850,12750,12800,2149,100
12750,12800,12750,12800,1853,100
12750,12800,12700,12750,6363,100
12650,12800,12650,12750,2059,100
12700,12700,12700,12700,7839,0
12650,12700,12600,12700,5187,0
12600,12700,12600,12700,6471,0
12650,12700,12600,12600,7359,-50
12650,12750,12650,12650,6375,0
12750,12750,12650,12700,5972,50
12700,12750,12650,12700,6128,50
12700,12700,12650,12650,5338,0
12750,12750,12650,12700,7140,50
12750,12750,12700,12750,3116,50
12700,12750,12700,12700,1238,-50
12700,12750,12650,12700,2445,0
12650,12700,12650,12650,2512,-50
12700,12750,12650,12650,2187,-50
12700,12750,12700,12700,1174,-50
12700,12750,12700,12700,2360,-50
12650,12750,12650,12700,2586,-100
12650,12700,12650,12650,2036,-100
12650,12700,12650,12650,1427,-100
12650,12700,12650,12650,1498,-100
12650,12700,12650,12650,1171,-100
12650,12700,12650,12650,1746,-100
12700,12750,12650,12650,5829,-150
12750,12750,12700,12700,2129,-50
12750,12750,12700,12750,4031,50
12700,12750,12700,12700,972,100
12700,12750,12700,12700,1545,50
12700,12750,12700,12700,2026,150
12750,12800,12700,12750,5294,200
12750,12800,12750,12750,1261,250
12750,12800,12700,12800,1703,250
12700,12800,12700,12750,3040,50
12750,12750,12700,12750,927,100
12750,12800,12700,12750,2184,100
12800,12800,12750,12750,2864,100
12800,12850,12750,12750,2687,100
12750,12850,12750,12800,6469,150
12700,12800,12700,12750,1831,100
12650,12750,12650,12700,7749,100
12600,12600,12600,12600,6280,-100
12600,12650,12500,12650,7994,-50
12550,12600,12500,12550,7227,-150
12500,12600,12500,12550,4533,-150
12550,12600,12500,12500,5919,-200
12650,12700,12550,12550,8203,-100
12650,12700,12650,12700,3766,0
12650,12650,12600,12650,779,0
12650,12650,12600,12650,170,-50
12650,12650,12600,12650,568,-50
12650,12650,12600,12650,135,0
12650,12650,12600,12650,1032,-50
12600,12650,12600,12650,2248,0
12700,12700,12600,12600,2585,-100
12650,12700,12650,12700,376,0
12650,12700,12650,12700,550,50
12700,12700,12650,12700,412,100
12700,12700,12650,12700,1483,0
12650,12700,12650,12700,530,100
12700,12700,12650,12650,1297,50
12650,12700,12650,12700,324,100
12700,12700,12650,12650,526,50
12700,12700,12650,12700,807,100
12700,12700,12700,12700,251,150
12700,12700,12650,12650,1475,50
12700,12700,12700,12700,516,250
12600,12700,12600,12650,1398,100
12700,12700,12600,12700,1675,250
12700,12700,12650,12700,156,200
12650,12700,12600,12650,2547,200
12700,12700,12600,12600,3223,150
12600,12700,12600,12700,12606,200
12600,12600,12450,12600,9284,100
12600,12600,12550,12600,355,100
12550,12600,12550,12600,119,150
12600,12600,12550,12600,2029,50
12550,12600,12550,12600,861,50
12600,12650,12550,12550,5086,100
12500,12600,12400,12600,8065,-100
12450,12450,12450,12450,8781,-250
12450,12550,12450,12550,5776,-150
12450,12500,12400,12450,7167,-250
12450,12500,12400,12500,10049,-200
12450,12550,12450,12450,6622,-250
12500,12550,12450,12450,18669,-200
12500,12550,12500,12500,3325,-200
12500,12500,12450,12500,5042,-200
12500,12500,12450,12500,1489,-200
12500,12500,12450,12450,5617,-250
12550,12550,12450,12550,6394,-100
12450,12550,12450,12550,9718,-100
12700,12700,12450,12450,45241,-200
12700,12700,12650,12700,5154,50
12650,12700,12650,12700,877,150
12700,12700,12650,12700,602,100
12650,12700,12650,12700,788,100
12700,12700,12650,12700,699,100
12700,12700,12650,12700,347,50
12700,12700,12650,12650,1007,0
12700,12700,12600,12700,2336,50
12650,12700,12650,12700,469,200
12700,12700,12650,12700,249,150
12600,12700,12600,12700,2950,150
12650,12700,12600,12650,5611,100
12650,12650,12550,12650,1650,200
12650,12650,12550,12650,380,150
12550,12650,12550,12650,4595,200
12600,12600,12550,12550,1368,100
12600,12600,12550,12600,950,150
12650,12650,12550,12600,6899,150
12550,12650,12550,12600,3700,150
12600,12650,12550,12650,5857,200
12700,12700,12550,12650,3603,200
12550,12700,12500,12650,9914,150
12550,12600,12500,12500,8231,0
12550,12600,12550,12550,963,50
12600,12650,12550,12550,2333,50
12600,12650,12500,12550,5543,50
12450,12450,12450,12450,4204,50
12450,12500,12450,12500,7430,50
12450,12500,12400,12450,5434,-50
12500,12500,12400,12450,3379,-50
12450,12500,12400,12450,4056,-50
12400,12500,12400,12450,3494,-50
12400,12500,12400,12450,3326,-50
12400,12500,12400,12450,3452,0
12450,12500,12450,12450,5013,-100
12500,12500,12450,12500,3145,0
12450,12500,12450,12500,4997,0
12500,12500,12450,12500,2727,-50
12450,12500,12450,12500,3065,0
12400,12500,12400,12500,3740,0
12500,12500,12400,12400,2381,0
12500,12500,12450,12450,2416,0
12500,12500,12450,12500,2778,50
12500,12500,12450,12500,2133,0
12500,12550,12450,12500,2865,0
12500,12550,12450,12500,2668,-50
12500,12500,12450,12500,3024,-100
12550,12550,12450,12450,2333,-100
12500,12550,12450,12550,3323,-50
12500,12550,12450,12500,3373,-150
12550,12550,12450,12500,2643,-100
12450,12550,12400,12550,3140,-200
12450,12500,12400,12500,2897,-300
12400,12500,12400,12500,3916,-250
12450,12500,12400,12400,3156,-400
12450,12500,12400,12450,2435,-350
12500,12500,12400,12450,2772,-300
12450,12500,12400,12500,7587,-250
12500,12550,12450,12500,24342,-200
12600,12600,12500,12550,6320,-150
12600,12650,12550,12600,3915,-150
12550,12650,12500,12550,3522,-150
12600,12650,12500,12600,16254,-150
12600,12650,12550,12650,5552,-100
12700,12750,12600,12600,7772,-100
12750,12750,12750,12750,4617,0
12800,12800,12750,12800,5650,50
12750,12800,12750,12750,3476,50
12800,12850,12750,12800,8049,100
12750,12850,12700,12800,9668,100
