Open,High,Low,Close,Price_5,Price_10,Price_20,Price_60,Price_120,Volume,Volume_5,Volume_10,Volume_20,Volume_60,Volume_120,Volume Ratio,OBV,MACD,Signal,Momentum,Momentum_Signal,William_R,William_D,Psychology,Psychology_Signal,MFI,MFI_Signal,RSI,RSI_Signal
29600,29650,28950,29400,29440,29220,28352.5,26185,23666.25,189216,197648.8,270109.1,322025.95,409442.78,389655.29,295.49,11975730,827.06,802.3,1650,2076.66,-0.2642,-0.2346,0.6,0.5714,67.58,74.28,0.6774,0.6901
29150,29550,29100,29250,29430,29325,28510,26305,23739.58,173395,193584.2,255738.5,305813.5,399721.38,389737.47,239.43,11802335,785.7,798.98,800,1821.33,-0.3542,-0.2944,0.5,0.5625,60.45,71.51,0.5976,0.6716
29400,29600,28950,29400,29390,29420,28672.5,26430.83,23814.17,265841,199602.8,252019.2,301263.25,398197.25,389939.68,234.38,12068176,756.31,790.45,1150,1687.07,-0.2917,-0.293,0.5,0.5547,61.55,69.52,0.642,0.6657
28950,29850,27050,29650,29460,29450,28800,26555.83,23887.5,1083191,378239.8,314417.2,318586.2,410841.33,395689.58,253.61,13151367,744.6,781.28,1650,1679.65,-0.1475,-0.2203,0.5,0.5479,49.32,65.48,0.7037,0.6733
29600,29900,28800,28850,29310,29380,28880,26669.17,23955,346008,411530.2,307365.5,317397.9,413145.98,395730.39,195.54,12805359,663.13,757.65,1150,1573.72,-0.4098,-0.3151,0.4,0.5294,55.21,63.42,0.6264,0.6639
28850,30500,28650,30400,29510,29475,28995,26807.5,24037.08,695372,512761.4,355205.1,325444.85,419687.33,399472.43,203.03,13500731,715.38,749.19,2200,1698.98,-0.029,-0.172,0.5,0.5257,58.87,62.51,0.6964,0.6704
30150,31200,30100,30700,29800,29615,29142.5,26951.67,24122.08,490315,576145.4,384864.8,336862.45,422825.83,401843.59,257.23,13991046,772.1,753.78,2250,1809.18,-0.1205,-0.1463,0.6,0.535,60.63,62.14,0.6991,0.6762
30700,30950,30250,30350,29990,29690,29237.5,27090.83,24207.5,269896,576956.4,388279.6,330086.8,423927.25,401628.53,206.23,13721150,779.82,758.99,1000,1647.35,-0.2048,-0.1755,0.5,0.5306,53.61,60.43,0.598,0.6605
30400,30400,29550,29850,30030,29745,29317.5,27226.67,24288.75,274706,415259.4,396749.6,335105.5,425445.22,401825.68,197.05,13446444,737.1,754.61,300,1377.88,-0.3253,-0.2504,0.5,0.5268,46.46,57.64,0.5278,0.634
29750,29750,29300,29600,30180,29745,29397.5,27358.33,24368.75,261431,398344,404937.1,337893.85,425614.77,402207.71,192.3,13185013,675.28,738.74,150,1132.3,-0.3855,-0.318,0.4,0.5109,46.02,55.32,0.5135,0.6099
29650,29700,28800,29050,29910,29710,29465,27485,24441.25,420957,343461,428111.2,349110.15,427508.68,400506.83,175.29,12764056,575.28,706.05,-250,855.84,-0.5181,-0.418,0.4,0.4971,43.99,53.05,0.479,0.5837
28700,29200,28700,28750,29520,29660,29492.5,27601.67,24509.58,203410,286080,431112.7,343425.6,426389.3,399507.36,150.7,12560646,466.44,658.13,-850,514.67,-0.5904,-0.5042,0.4,0.4849,39.64,50.37,0.4286,0.5527
28750,28750,27850,28450,29140,29565,29492.5,27709.17,24568.33,461393,324379.4,450667.9,351343.55,430212.15,396217.16,119.51,12099253,351.93,596.89,-850,241.74,-0.6627,-0.5834,0.3,0.4618,37.74,47.84,0.4286,0.5279
28500,28900,27850,28250,28820,29425,29437.5,27785,24625.42,378062,345050.6,380155,347286.1,416480.27,396050.73,94.06,11721191,242.24,525.96,-1350,-76.61,-0.7108,-0.6471,0.2,0.4291,33.2,44.91,0.3846,0.4992
28300,28650,27650,27800,28460,29320,29350,27844.17,24677.92,260949,344954.2,371649.1,339507.3,409274.88,395762.31,76.82,11460242,117.64,444.3,-1600,-381.29,-0.8193,-0.7332,0.2,0.4005,32.84,42.5,0.3689,0.4731
27800,28600,27800,28550,28360,29135,29305,27894.17,24735.83,410393,342841.4,343151.2,349178.15,397023.47,397061.55,92.75,11870635,78.52,371.14,-700,-445.03,-0.6386,-0.6859,0.2,0.3754,38.41,41.68,0.4478,0.4681
28550,29200,28450,29050,28420,28970,29292.5,27946.67,24798.75,382032,378565.8,332322.9,358593.85,392793.1,397037.75,109.13,12252667,86.85,314.28,-350,-426.02,-0.5181,-0.602,0.2,0.3535,39.57,41.26,0.4752,0.4695
29050,29100,28450,28550,28440,28790,29240,27990,24855,147379,315763,320071.2,354175.4,389173.75,393332.59,98.04,12105288,52.5,261.93,-1100,-560.82,-0.7465,-0.6742,0.2,0.3343,46.88,42.38,0.4247,0.4605
28550,28750,28300,28450,28480,28650,29197.5,28023.33,24910.42,142494,268649.4,306850,351799.8,384773.93,391138.51,99.36,11962794,17.02,212.95,-400,-528.66,-0.7746,-0.7244,0.2,0.3175,41.69,42.25,0.4697,0.4624
28550,28800,27950,28000,28520,28490,29117.5,28043.33,24962.5,325924,281644.4,313299.3,359118.2,377369.05,390763.22,86.3,11636870,-46.87,160.98,-2400,-902.92,-0.9014,-0.8129,0.2,0.3028,29.3,39.66,0.2818,0.4262
28150,28150,27700,27900,28390,28375,29042.5,28057.5,25018.33,235080,246581.8,294711.6,361411.4,374758.18,388115.69,85.29,11401790,-104.37,107.91,-2800,-1282.34,-0.9242,-0.8686,0.2,0.29,18.86,35.5,0.2358,0.3882
27950,28650,27850,28450,28270,28345,29002.5,28076.67,25077.92,223127,214800.8,296683.3,363898,367136.23,388271.72,95.24,11624917,-104.36,65.46,-1900,-1405.87,-0.7091,-0.7888,0.3,0.2912,24.51,33.3,0.3273,0.376
28300,28750,27800,28100,28180,28310,28937.5,28097.5,25138.33,675334,320391.8,318077.4,384372.65,368498.87,390164.98,74.59,10949583,-131.08,26.15,-1750,-1474.7,-0.7857,-0.7873,0.3,0.2923,22.45,31.13,0.3364,0.3681
28200,28250,26850,27200,27930,28205,28815,28105,25190,914681,474829.2,371739.3,375947.15,374803.05,394895.71,41.39,10034902,-222.32,-23.54,-2400,-1659.76,-0.8772,-0.8322,0.3,0.2933,19.79,28.86,0.3,0.3545
27200,27550,26950,27300,27790,28155,28737.5,28113.33,25245,302999,470244.2,375944.3,373796.7,374934.53,395614.08,50.37,10337901,-283.29,-75.49,-1750,-1677.81,-0.8085,-0.8204,0.4,0.3066,20.35,27.16,0.3423,0.352
27450,27450,27050,27050,27620,28005,28570,28114.17,25295.42,482591,519746.4,383164.1,363157.65,376711.92,396881.74,33.16,9855310,-347.77,-129.95,-1700,-1682.24,-0.9149,-0.8676,0.3,0.3058,19.36,25.6,0.3455,0.3507
27200,28150,27100,28000,27530,27900,28435,28144.17,25355,313186,537758.2,376279.5,354301.2,374160.07,397848.07,29.92,10168496,-318.55,-167.67,-450,-1435.8,-0.5106,-0.6891,0.3,0.3051,25.93,25.66,0.4634,0.3733
28000,28050,27450,27650,27440,27810,28300,28164.17,25414.58,213285,445348.4,382870.1,351470.65,373726.92,397202.47,30.23,9955211,-319.94,-198.12,-600,-1268.64,-0.6596,-0.6744,0.3,0.3044,26.81,25.89,0.4524,0.3891
27800,28250,27450,27600,27520,27725,28187.5,28177.5,25475,244550,311322.2,393075.7,349962.85,372056.63,397183.78,30.4,9710661,-321.37,-222.77,-200,-1054.91,-0.6809,-0.6776,0.3,0.3039,31.77,27.07,0.4831,0.4079
28000,28000,27550,27800,27620,27705,28097.5,28204.17,25537.5,187962,288314.8,379279.5,346289.4,369683.15,397690.25,35.64,9898623,-302.88,-238.79,-750,-993.93,-0.5957,-0.6367,0.4,0.3159,28.5,27.35,0.4299,0.4123
28000,28250,27650,28100,27830,27725,28050,28230,25598.75,261022,244001,381873.7,338292.65,367272.27,397407.44,44.41,10159645,-261.01,-243.24,-950,-985.14,-0.4444,-0.5406,0.5,0.3389,26.44,27.17,0.4078,0.4114
28150,28300,27800,27900,27810,27670,28007.5,28241.67,25655,269209,235205.6,386481.9,341582.6,366195.52,396490.33,43.8,9890436,-241.18,-242.83,-650,-918.11,-0.4615,-0.501,0.4,0.3465,27.33,27.2,0.433,0.4157
27500,29050,27400,28750,28030,27735,28022.5,28263.33,25717.08,476147,287778,366563.2,342320.3,365399.63,398029.58,59.61,10366583,-155.09,-225.28,300,-674.49,-0.1364,-0.3187,0.5,0.3657,35.43,28.85,0.5268,0.4379
28600,29450,28600,29000,28310,27915,28060,28286.67,25777.08,249051,288678.2,300000.2,335869.75,361203.2,395038.91,71.74,10615634,-65.93,-193.41,1000,-339.59,-0.1731,-0.2459,0.6,0.395,41.39,31.36,0.5926,0.4689
29200,29400,28700,28900,28530,28075,28115,28318.33,25834.58,234407,297967.2,293141,334542.65,359925.5,389710.88,72.23,10381227,-3.31,-155.39,1000,-71.67,-0.2115,-0.2287,0.5,0.4081,41.31,33.35,0.5926,0.4936
29050,29050,28450,28550,28620,28225,28115,28350,25892.5,227376,291238,267619.5,325391.8,359799.65,388484.39,58.25,10153851,17.88,-120.74,100,-37.34,-0.3462,-0.2874,0.5,0.4196,36.52,33.98,0.5096,0.4968
28550,28900,28400,28650,28770,28290,28095,28373.33,25950.42,227073,282810.8,259008.2,317643.85,358465.12,387448.7,54.48,10380924,42.25,-88.14,550,80.13,-0.3077,-0.2976,0.5,0.4297,40.31,35.25,0.5556,0.5086
28600,28900,28400,28450,28710,28370,28090,28396.67,26004.17,242789,236139.2,261958.6,322414.35,356592.92,384297.29,53.25,10138135,44.91,-61.53,1250,314.1,-0.4,-0.3488,0.5,0.4385,47.42,37.68,0.6471,0.5363
28250,28300,27400,27700,28450,28380,28052.5,28405.83,26051.25,505321,287393.2,288035.7,340555.7,360598.33,385976.37,49.02,9632814,-13.35,-51.89,400,331.28,-0.7292,-0.539,0.5,0.4461,44.9,39.13,0.5408,0.5372
27850,28100,27600,27850,28240,28385,28045,28439.17,26100,308371,302186,300076.6,339678.05,351681.85,386318.87,60.05,9941185,-46.88,-50.89,800,425.03,-0.6809,-0.6099,0.5,0.4529,55.1,42.32,0.5833,0.5464
27650,27900,27050,27200,27970,28295,28010,28468.33,26144.58,470966,350904,321071,351472.35,344969.9,384372.92,56.89,9470219,-124.46,-65.6,-800,180.02,-0.9375,-0.7737,0.4,0.4463,44.94,42.85,0.4111,0.5193
27350,27600,27100,27400,27720,28245,27957.5,28490,26189.58,202990,346087.4,314449.1,350465.5,340059,383012.17,56.44,9673209,-167.87,-86.06,-250,94.02,-0.8542,-0.8139,0.5,0.453,45.09,43.29,0.4713,0.5097
27250,29100,27250,29050,27840,28275,28005,28538.33,26248.75,472229,391975.4,314057.3,340310.25,341982.05,384314.94,78.87,10145438,-68.35,-82.52,1450,365.21,-0.1667,-0.4903,0.5,0.4589,48.27,44.29,0.6218,0.5322
29050,31800,28700,31650,28630,28540,28227.5,28614.17,26329.17,1580120,606935.2,447164.2,373582.2,356038.52,395765.08,158.49,11725558,217.81,-22.45,3850,1062.17,-0.0316,-0.2609,0.5,0.464,62.46,47.92,0.7305,0.5718
31750,32200,31400,31600,29380,28810,28442.5,28686.67,26408.75,508950,647051,474618.5,383879.75,358358.12,397757.53,125.85,11216608,435.54,69.15,3500,1549.74,-0.1165,-0.1887,0.5,0.4685,64.45,51.23,0.716,0.6007
31650,33000,31650,32350,30410,29190,28707.5,28757.5,26495,523245,657506.8,504205.4,385912.45,358171.65,399515.06,164.61,11739853,660.99,187.52,4450,2129.79,-0.1092,-0.149,0.6,0.4849,67.73,54.53,0.7572,0.632
32300,33000,31850,32050,31340,29530,28910,28829.17,26581.25,339934,684895.6,515491.5,387249.85,359471.17,399284.55,137.81,11399919,806.16,311.25,3300,2363.83,-0.1597,-0.1543,0.5,0.4868,61.21,55.87,0.7037,0.6463
32100,32950,32100,32450,32020,29930,29150,28895.83,26673.33,222057,634861.2,513418.3,387688.45,356415.3,398309.53,154.76,11621976,942.62,437.52,3450,2581.07,-0.0924,-0.1234,0.6,0.501,61.21,56.94,0.7091,0.6589
32200,32950,32050,32750,32240,30435,29407.5,28970.83,26767.92,339176,386672.4,496803.8,392419.75,359162.7,399627.03,180.4,11961152,1062.73,562.56,3850,2834.85,-0.042,-0.0827,0.7,0.5258,65.77,58.7,0.7278,0.6727
33000,33000,32400,32650,32450,30915,29650,29048.33,26857.92,191035,323089.4,485070.2,392573.4,358918.88,395806.16,162.59,11770117,1136.74,677.4,4100,3087.88,-0.0588,-0.0708,0.6,0.5351,69.24,60.81,0.75,0.6881
31950,32000,30800,31450,32270,31340,29817.5,29110.83,26940,651686,348777.6,503142.2,412106.6,366503.13,398187.8,126.33,11118431,1086.04,759.13,2800,3030.31,-0.2605,-0.1656,0.6,0.5432,64.38,61.52,0.6505,0.6806
31600,32250,31250,31850,32230,31785,30015,29171.67,27027.92,290952,338981.2,511938.4,413193.75,366067.32,397526.05,145.04,11409383,1065.85,820.47,3400,3104.24,-0.1933,-0.1795,0.6,0.5503,68.24,62.87,0.6789,0.6803
31900,32000,31450,31550,32050,32035,30155,29223.33,27119.17,226414,339852.6,487356.9,400707.1,364790.32,395457.43,122.68,11182969,1013.96,859.17,3850,3253.4,-0.2437,-0.2116,0.5,0.544,70.65,64.42,0.7127,0.6868
31350,31550,30000,30000,31500,31870,30205,29234.17,27197.08,580766,388170.6,387421.5,417292.85,366816.23,396171.88,99.68,10602203,838.1,854.96,2150,3032.72,-0.5042,-0.3579,0.4,0.526,63.26,64.19,0.6029,0.67
29100,30550,29000,30300,31030,31740,30275,29246.67,27278.33,440195,438002.6,380546,427582.25,367210.73,394723.71,116.76,11042398,714.7,826.9,3100,3046.17,-0.4576,-0.4078,0.5,0.5228,63.17,63.99,0.6535,0.6667
30250,31100,30250,30800,30900,31585,30387.5,29269.17,27364.17,279079,363481.2,356129.4,430167.4,368245.78,392886.48,131.41,11321477,649.76,791.47,3400,3116.94,-0.3826,-0.3952,0.5,0.5199,66.4,64.47,0.6635,0.666
30800,31200,30500,30650,30660,31445,30487.5,29291.67,27448.75,234261,352143,345562.1,430526.8,368921.5,392709.51,117.87,11087216,579.51,749.08,1600,2813.55,-0.5465,-0.4708,0.5,0.5174,65.35,64.65,0.5899,0.6508
31150,31350,29000,29600,30270,31160,30545,29291.67,27524.58,702275,447315.2,393583.9,453501.1,376696.95,394581.82,105.59,10384941,434.1,686.09,-2050,1840.84,-0.85,-0.6604,0.4,0.5028,47.7,61.26,0.3605,0.5928
29700,31450,29700,30050,30280,30890,30662.5,29304.17,27601.67,674432,466048.4,427109.5,461956.65,384770.72,397964.08,136.52,11059373,351.13,619.1,-1550,1162.67,-0.7375,-0.699,0.4,0.4899,48.98,58.8,0.4,0.5542
30200,30200,29500,29850,30190,30610,30762.5,29308.33,27677.92,219724,421954.2,429978.4,457524.3,385440.18,398724.38,121.78,10839649,266.17,548.51,-2500,430.14,-0.7875,-0.7432,0.4,0.4787,41.9,55.42,0.3264,0.5086
30050,30300,29100,29300,29890,30395,30867.5,29306.67,27745.83,409220,447982.4,405731.8,454437,389106.92,399274.85,123.63,10430429,152.7,469.35,-2750,-205.89,-0.925,-0.8341,0.4,0.4688,41.62,52.66,0.3154,0.47
29550,29750,28950,29750,29710,30185,30985,29315,27810,392377,479605.6,415874.3,463906.35,392756.62,396239,128.29,10822806,97.96,395.07,-2700,-704.71,-0.8025,-0.8183,0.4,0.4602,36.39,49.41,0.32,0.44
29850,29850,29300,29400,29670,29970,31002.5,29315,27872.92,380234,415197.4,431256.3,459306.6,394663.17,396430.21,106.69,10442572,26.03,321.26,-3350,-1233.77,-0.8889,-0.8536,0.4,0.4527,36.45,46.81,0.2781,0.4076
29200,29900,29200,29500,29560,29920,30895,29312.5,27934.17,220440,324399,395223.7,391322.6,380283.98,395562.66,76.09,10663012,-22.65,252.48,-3150,-1617.02,-0.8333,-0.8435,0.5,0.4586,36.55,44.76,0.2914,0.3844
29700,30350,29400,29700,29530,29860,30800,29326.67,27997.92,261958,332845.8,377400,378973,378883.15,396014.57,92.59,10924970,-44.57,193.07,-1750,-1643.61,-0.7727,-0.8081,0.5,0.4638,44.3,44.67,0.3664,0.3808
29550,29550,29050,29250,29520,29705,30645,29307.5,28057.5,223376,295677,371829.7,363979.55,371016.55,395351.94,75.04,10701594,-97.13,135.03,-2600,-1834.89,-0.9016,-0.8549,0.4,0.4558,39.2,43.58,0.303,0.3652
29300,31750,29250,31500,29870,29790,30617.5,29320.83,28136.25,1005051,418211.8,448908.7,397235.4,379595.48,401210.66,108.03,11706645,42.28,116.48,-50,-1477.91,-0.0893,-0.4721,0.5,0.4613,51.13,45.09,0.4971,0.3916
31550,32750,31000,31250,30240,29955,30557.5,29335.83,28213.33,955674,533299.8,474248.6,433916.25,391025.12,407476.18,81.76,10750971,131.08,119.4,1250,-932.33,-0.3947,-0.4334,0.5,0.4662,63.42,48.75,0.5862,0.4305
30800,31200,29900,30000,30340,29950,30420,29338.33,28282.5,639772,617166.2,470782.6,448946.05,397109.55,411277.38,65.83,10111199,99.44,115.41,-300,-805.86,-0.7237,-0.5785,0.4,0.4579,61.44,51.29,0.4817,0.4408
29300,29500,27900,28300,30060,29795,30202.5,29316.67,28337.5,1048672,774509,553677.4,491827.9,410230.23,417922.5,56.83,9062527,-62.09,79.91,-2500,-1144.69,-0.9175,-0.748,0.4,0.4507,51.65,51.36,0.367,0.426
28000,28950,27000,28650,29940,29730,30062.5,29310,28397.5,492418,828317.4,561997.2,483864.5,411421.25,419464.97,72.18,9554945,-160.02,31.92,-2000,-1315.75,-0.713,-0.7305,0.5,0.4568,46.98,50.48,0.3958,0.42
28050,28350,27550,27950,29230,29550,29867.5,29296.67,28449.17,532727,733852.6,576032.2,495953.25,416909.87,421649.58,61.2,9022218,-290.76,-32.61,-1650,-1382.6,-0.8348,-0.7827,0.4,0.4497,48.28,50.04,0.4108,0.4181
27800,28300,27300,27600,28500,29370,29670,29282.5,28495.83,393450,621407.8,577353.8,504305.05,415777.48,422994.82,59.59,8628768,-417.8,-109.65,-2450,-1596.08,-0.8957,-0.8392,0.4,0.4435,40.82,48.2,0.3661,0.4077
26800,27200,26400,26600,27820,29080,29500,29255,28520,630631,619579.6,618372.9,506798.3,419986.97,418233.62,59.12,7998137,-592.34,-206.19,-3250,-1926.87,-0.9685,-0.9038,0.3,0.4256,38.93,46.35,0.3367,0.3935
26550,27000,26150,26350,27430,28745,29302.5,29230.83,28537.5,607259,531297,652903,515151.5,425758.8,417516.84,47.67,7390878,-742.29,-313.41,-2950,-2131.49,-0.9697,-0.9368,0.2,0.3974,38.25,44.73,0.3472,0.3843
26850,28150,26800,26800,27060,28500,29102.5,29201.67,28547.92,622528,557319,692818.2,532323.95,429294.38,413158.93,52.59,8013406,-815.41,-413.81,-2950,-2295.19,-0.9015,-0.9191,0.3,0.3852,44.66,44.71,0.3472,0.3768
26950,28950,26750,28750,27220,28225,29007.5,29196.67,28571.67,905779,631929.4,682891,565899.85,438023.5,415408.3,67.85,8919185,-707.85,-472.62,-650,-1966.16,-0.6061,-0.7626,0.3,0.3746,47.86,45.34,0.4711,0.3957
28750,29950,28500,29250,27550,28025,28990,29208.33,28599.17,796260,712491.4,666949.6,570599.1,448838.18,419005.97,88.92,9715445,-575.62,-493.22,-250,-1622.92,-0.5303,-0.6465,0.4,0.3777,51.18,46.51,0.4893,0.4144
29250,29900,28400,29250,28080,27950,28950,29221.67,28622.5,604152,707195.6,663387.6,567085.1,456532.48,420653.21,78.81,9715445,-465.47,-487.67,-450,-1388.34,-0.5303,-0.5884,0.4,0.3805,46.49,46.51,0.4803,0.4276
28950,29100,27500,28000,28410,27920,28857.5,29221.67,28632.5,677198,721183.4,626240.2,589958.8,462387.05,419878.05,73.51,9038247,-473.58,-484.85,-1250,-1360.67,-0.7197,-0.654,0.4,0.383,44.44,46.09,0.449,0.4319
27500,28850,27400,28550,28760,27910,28820,29232.5,28645,613456,719369,638344,600170.6,468693.32,421725.75,87.82,9651703,-430.66,-474.01,-2950,-1678.54,-0.6364,-0.6452,0.4,0.3851,41.66,45.21,0.3602,0.4175
28850,28850,27200,27450,28500,27860,28705,29215.83,28646.25,580620,654337.2,643133.3,609582.75,474651.53,420893.88,74.87,9071083,-479.87,-475.18,-3800,-2102.83,-0.7426,-0.6939,0.4,0.3869,32.2,42.61,0.3333,0.4007
26550,27100,25550,26400,27930,27740,28555,29187.5,28642.5,709537,636992.6,674742,626047.9,475221.58,421860.23,71.5,8361546,-596.73,-499.49,-3600,-2402.26,-0.8068,-0.7504,0.4,0.3886,32.29,40.54,0.3393,0.3884
24500,26200,23200,24850,27050,27565,28322.5,29148.33,28626.67,1080618,732285.8,719740.7,669056.8,477987.2,426395.13,59.65,7280928,-805.12,-560.62,-3450,-2611.81,-0.7556,-0.753,0.4,0.39,32.7,38.97,0.3439,0.3795
25500,26100,24850,25300,26510,27460,28102.5,29115,28614.17,753805,747607.2,734395.3,693649.15,485500.63,430217.58,65.52,8034733,-923.32,-633.16,-3350,-2759.45,-0.6889,-0.7209,0.5,0.4038,39.43,39.06,0.3498,0.3736
24000,26400,24000,25300,25860,27310,27905,29085.83,28600,645186,753953.2,736661.1,714739.65,488210.55,432461.23,68.55,8034733,-1005.41,-707.61,-2650,-2737.56,-0.6889,-0.7049,0.4,0.4033,39.22,39.09,0.3732,0.3735
25500,26550,24300,24600,25290,26895,27560,29029.17,28586.67,593689,756567,705452.1,694171.55,492885.6,433522.83,52.99,7441044,-1114.1,-788.91,-3000,-2790.05,-0.7926,-0.7487,0.3,0.3904,38.62,39,0.3611,0.371
25000,25300,21400,22000,24410,26170,27097.5,28935,28549.58,707613,756182.2,696587.4,681768.5,501124.4,437425.66,54.48,6733431,-1393.97,-909.92,-4600,-3152.04,-0.9298,-0.8393,0.2,0.3666,38.72,38.94,0.3145,0.3597
21800,24200,21150,24200,24280,25665,26807.5,28878.33,28527.92,776466,695351.8,713818.8,688603.2,509989.67,441023.15,68.23,7509897,-1421.86,-1012.31,-2150,-2951.63,-0.6534,-0.7463,0.3,0.3583,45.21,40.2,0.4251,0.3728
22350,22850,21450,21700,23560,25035,26477.5,28776.67,28490.42,450741,634739,691173.1,658706.65,514369.32,442026.23,73.6,7059156,-1626.94,-1135.23,-5100,-3381.3,-0.9375,-0.8419,0.3,0.351,39.88,40.13,0.3445,0.3671
22300,23050,21900,22700,23040,24450,26180,28686.67,28458.33,617814,629264.6,691608.9,664976.45,520315.85,443794.06,75.25,7676970,-1689.3,-1246.05,-6050,-3915.04,-0.8239,-0.8329,0.3,0.3446,37.07,39.52,0.3042,0.3545
23600,24750,22850,24400,23000,24145,26002.5,28628.33,28435,794298,669386.4,712976.7,678055,529067.33,447631.43,92.19,8471268,-1583.29,-1313.5,-4850,-4102.03,-0.6286,-0.7307,0.4,0.3515,35.98,38.81,0.3544,0.3545
24800,25950,24300,25450,23690,24050,25895,28573.33,28418.33,744386,676741,716461.6,695601.8,533537.98,449468.81,108.81,9215654,-1398.43,-1330.48,-3800,-4041.63,-0.4591,-0.5949,0.5,0.3701,43.5,39.75,0.3927,0.3621
26600,26700,24750,25500,23950,24115,25840,28515,28400.83,622261,645900,670625.9,695183.3,539758.15,450480.68,130.5,9837915,-1233.68,-1311.12,-2500,-3733.3,-0.4351,-0.515,0.6,0.3988,50.69,41.94,0.4242,0.3746
25300,26600,24650,25850,24780,24170,25815,28464.17,28391.25,486069,652965.6,643852.3,689123.8,543952.52,451939.01,154.07,10323984,-1062.61,-1261.42,-2700,-3526.64,-0.3896,-0.4523,0.6,0.424,49.67,43.49,0.4172,0.3831
26550,27300,26150,26850,25610,24325,25817.5,28435.83,28392.92,650506,659504,644384.3,690522.7,551004.68,455402.17,154.59,10974490,-836.71,-1176.48,-600,-2941.31,-0.0732,-0.2627,0.7,0.4585,56.74,46.14,0.4815,0.4028
26850,27550,26550,26950,26120,24560,25727.5,28407.5,28390.42,526773,605999,637692.7,671572.4,555999.68,457232.4,147.6,11501263,-642.21,-1069.62,550,-2243.05,-0.0937,-0.1782,0.8,0.5012,63.93,49.7,0.518,0.4258
26800,27350,26050,26950,26420,25055,25612.5,28382.5,28389.58,336491,524420,600580.5,648583.95,557561.38,457077.15,131.93,11501263,-482.5,-952.2,2100,-1374.44,-0.0937,-0.136,0.8,0.5385,69.2,53.6,0.5766,0.456
26950,28250,26800,28050,26930,25440,25552.5,28388.33,28397.08,484075,496782.8,571341.4,642580.1,557207.28,458902.81,142.9,11985338,-264.12,-814.58,2750,-549.55,-0.0282,-0.0821,0.8,0.5712,68.35,56.55,0.5958,0.4839
28100,29800,28100,29500,27660,26220,25627.5,28415.83,28427.5,647069,528982.8,590974.2,641073.65,562852.25,457267.05,177.9,12632407,25.65,-646.54,4200,400.36,-0.0347,-0.0584,0.9,0.6123,76.41,60.52,0.6329,0.5137
29900,30250,28800,29200,28130,26870,25660,28449.17,28458.75,575230,513927.6,586715.8,639162.35,564589.98,454779.94,146.36,12057177,228.45,-471.54,4600,1240.29,-0.1154,-0.0869,0.8,0.6358,83.6,65.13,0.6494,0.5409
29400,30050,28900,29450,28630,27375,25760,28483.33,28486.67,421981,492969.2,549484.1,631230.4,568239.83,454149.42,173.96,12479158,404.68,-296.3,7450,2482.23,-0.0879,-0.0874,0.8,0.6563,91,70.31,0.7854,0.5898
29750,29800,29000,29550,29150,27785,25917.5,28491.67,28515,485278,522726.6,523573.3,620017.45,568457.32,455219.68,218.06,12964436,546.12,-127.81,5350,3055.78,-0.0795,-0.0835,0.8,0.6743,83.93,73.03,0.7443,0.6207
29550,29550,28600,29050,29350,28140,26127.5,28448.33,28531.25,336925,493296.6,495039.7,582832.8,547737.4,451887.96,269.46,12627511,610.83,19.92,7350,3914.63,-0.1437,-0.1136,0.7,0.6775,83.98,75.22,0.9106,0.6787
29050,29450,28550,28800,29210,28435,26302.5,28401.67,28544.17,233580,410598.8,469790.8,556821.55,543147.9,450753.01,228.64,12393931,634.62,142.86,6100,4351.7,-0.1959,-0.1548,0.6,0.6678,80.01,76.18,0.872,0.7173
29000,29700,28950,29000,29170,28650,26487.5,28345.83,28551.67,271277,349808.2,431867.9,538126.1,538948.43,448560.04,251.03,12665208,661.98,246.68,4600,4401.36,-0.2101,-0.1824,0.6,0.6593,78.83,76.71,0.8433,0.7425
28750,29450,28500,29200,29120,28875,26717.5,28298.33,28563.75,231729,311757.8,402363.5,520028.1,537145.02,448308.09,320.68,12896937,691.82,335.71,3750,4271.09,-0.1875,-0.185,0.6,0.6519,73.56,76.08,0.8205,0.7581
29250,29650,29000,29050,29020,29085,27070,28241.67,28568.75,290703,272842.8,397784.7,499182.6,538289.12,447352.21,385.72,12606234,695.36,407.64,3550,4126.87,-0.2143,-0.1996,0.6,0.6454,72.39,75.34,0.7983,0.7662
28700,29400,28700,29100,29030,29190,27315,28180.83,28575.83,266514,258760.6,376028.6,473685,537078.08,448120.39,360.91,12872748,694.19,464.95,3250,3951.5,-0.2738,-0.2367,0.6,0.6397,66.87,73.65,0.7876,0.7704
29050,29050,28300,28750,29020,29115,27667.5,28115.83,28582.08,327164,277477.4,344038.1,467506.15,539346.9,449132.89,384,12545584,657.45,503.45,1900,3541.2,-0.3571,-0.2969,0.5,0.6223,59.15,70.75,0.69,0.7544
28400,29600,28150,29500,29120,29145,28007.5,28083.33,28597.08,374168,298055.6,323931.9,455323.85,534721.6,450612.37,371.39,12919752,681,538.96,2550,3342.96,-0.1786,-0.2378,0.6,0.6195,58.25,68.25,0.7257,0.7486
29450,29700,29250,29600,29200,29160,28267.5,28045.83,28608.75,256848,303079.4,307418.6,428451.35,534153.2,450110.26,343.57,13176600,699.66,571.1,2650,3204.37,-0.1884,-0.2131,0.6,0.6171,63.82,67.36,0.7304,0.745
